repo,L1_Theme,__source_file__,l1_theme_raw,l1_theme_canonical,l1_theme_secondary_group
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Security concerns, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Security concerns, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Security concerns, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Security concerns, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, Security concerns, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Performance issue",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Performance issue",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Performance issue",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Performance issue",sigstore__fulcio___non-human_phase3_labeled.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Configuration friction, Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Configuration friction, Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Configuration friction, Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human_phase3_labeled.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Configuration friction, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Configuration friction, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, Unexpected behavior",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, Unexpected behavior",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, Unexpected behavior",sigstore__fulcio___non-human_phase3_labeled.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Unexpected behavior",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Unexpected behavior",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Unexpected behavior",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Unexpected behavior",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Unexpected behavior",sigstore__fulcio___non-human_phase3_labeled.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Build/CI/installation/distribution release issues, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Configuration friction, Integration failure/issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Performance issue",sigstore__fulcio___non-human_phase3_labeled.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Performance issue",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Performance issue",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Build/CI/installation/distribution release issues, Integration failure/issues, Performance issue",sigstore__fulcio___non-human_phase3_labeled.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Integration failure/issues, Missing feature / enhancement request",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, Notification/Logging /Web UI Issues, Performance issue, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Build/CI/installation/distribution release issues, Configuration friction, Missing feature / enhancement request, User confusion / unclear documentation/documentation improvements",sigstore__fulcio___non-human_phase3_labeled.xlsx,User confusion / unclear documentation/documentation improvements,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human_phase3_labeled.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
