repo,L1_Theme,__source_file__,l1_theme_raw,l1_theme_canonical,l1_theme_secondary_group
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Unexpected behavior, Configuration friction",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Configuration friction",sigstore__fulcio___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Unexpected behavior, Integration failure/issues, Configuration friction, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Integration failure/issues, Configuration friction, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Unexpected behavior, Integration failure/issues, Configuration friction, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Unexpected behavior, Integration failure/issues, Configuration friction, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Unexpected behavior, Authentication friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Authentication friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Unexpected behavior, Authentication friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Unexpected behavior, Authentication friction, Integration failure/issues, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,User confusion / unclear documentation,sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Unexpected behavior",sigstore__fulcio___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Build/CI/installation/distribution release issues, Unexpected behavior",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Configuration friction, Integration failure/issues, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Configuration friction, Integration failure/issues, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Configuration friction, Integration failure/issues, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"User confusion / unclear documentation, Configuration friction",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Configuration friction",sigstore__fulcio___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Performance issue",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Performance issue",sigstore__fulcio___non-human.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"User confusion / unclear documentation, Integration failure/issues",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Configuration friction, Integration failure/issues",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Configuration friction, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"User confusion / unclear documentation, Configuration friction, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Security concerns",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Integration failure/issues, Authentication friction",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Integration failure/issues, Authentication friction",sigstore__fulcio___non-human.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"User confusion / unclear documentation, Integration failure/issues",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Integration failure/issues, Unexpected behavior",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Integration failure/issues, Unexpected behavior",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Authentication friction, Integration failure/issues, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Integration failure/issues, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Authentication friction, Integration failure/issues, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"Notification/Logging /Web UI Issues, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"Notification/Logging /Web UI Issues, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"User confusion / unclear documentation, Security concerns",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Build/CI/installation/distribution release issues",sigstore__fulcio___non-human.xlsx,Build/CI/installation/distribution release issues,Build/CI/installation/distribution release issues,Operational Friction
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Unexpected behavior, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"User confusion / unclear documentation, Security concerns",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,User confusion / unclear documentation,sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Tedious Workflows",sigstore__fulcio___non-human.xlsx,Tedious Workflows,Tedious Workflows,Operational Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Authentication friction, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Authentication friction, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Performance issue, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Performance issue, Security concerns",sigstore__fulcio___non-human.xlsx,Performance issue,Performance issue,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Performance issue, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Unexpected behavior,Unexpected behavior,Functional Reliability
sigstore/fulcio,"Unexpected behavior, Notification/Logging /Web UI Issues",sigstore__fulcio___non-human.xlsx,Notification/Logging /Web UI Issues,Notification/Logging Issues,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Security concerns, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"User confusion / unclear documentation, Security concerns, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"User confusion / unclear documentation, Security concerns, Missing feature / enhancement request",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Configuration friction, User confusion / unclear documentation, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Configuration friction, User confusion / unclear documentation, Integration failure/issues",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,"Configuration friction, User confusion / unclear documentation, Integration failure/issues",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, Authentication friction, Configuration friction",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Authentication friction, Configuration friction",sigstore__fulcio___non-human.xlsx,Authentication friction,Authentication friction,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Authentication friction, Configuration friction",sigstore__fulcio___non-human.xlsx,Configuration friction,Configuration friction,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Security concerns",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Security concerns",sigstore__fulcio___non-human.xlsx,Integration failure/issues,Integration failure/issues,Operational Friction
sigstore/fulcio,"Missing feature / enhancement request, Integration failure/issues, Security concerns",sigstore__fulcio___non-human.xlsx,Security concerns,Security concerns,Functional Reliability
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
sigstore/fulcio,"Missing feature / enhancement request, User confusion / unclear documentation",sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,User confusion / unclear documentation,sigstore__fulcio___non-human.xlsx,User confusion / unclear documentation,User confusion / unclear documentation,Cognitive Friction
sigstore/fulcio,Missing feature / enhancement request,sigstore__fulcio___non-human.xlsx,Missing feature / enhancement request,Missing feature / enhancement request,Functional Gap
